epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.03642155,0.7713717753174661,0.001,0.0,0.39013269543647766
1,0.036975488,0.23098345700351672,0.001,0.0,0.14768868684768677
2,0.03642155,0.10678118767066934,0.001,0.0,0.10629700124263763
3,0.037113972,0.06178091342250506,0.001,0.0,0.07377979904413223
4,0.03725246,0.03816034524947747,0.001,0.0,0.05160161852836609
5,0.036560033,0.02509407906782353,0.001,0.0,0.04316350072622299
6,0.03642155,0.017806287148389322,0.001,0.04629042372107506,0.038432780653238297
7,0.036560033,0.013558946881742999,0.001,0.047558654099702835,0.02570400945842266
8,0.036144577,0.011210421212659827,0.001,0.047558654099702835,0.029357150197029114
9,0.037113972,0.009582528303880459,0.001,0.047558654099702835,0.009009217843413353
10,0.0378064,0.00846518625922758,0.001,0.048192769289016724,0.02682945504784584
11,0.03766791,0.007354925568590219,0.001,0.048192769289016724,0.06158742308616638
12,0.03725246,0.006581827572643243,0.001,0.0494610033929348,0.2903202474117279
13,0.037113972,0.006308223645406208,0.001,0.0494610033929348,0.19474458694458008
14,0.03766791,0.0059062091355351195,0.001,0.0494610033929348,0.07331211119890213
15,0.03766791,0.005597703806499298,0.000100000005,0.048192769289016724,0.025954511016607285
16,0.037113972,0.005658655561207013,0.000100000005,0.048192769289016724,0.014021394774317741
17,0.03766791,0.005562695749532217,0.000100000005,0.047558654099702835,0.013667024672031403
18,0.03725246,0.005568562773987651,0.000100000005,0.05009511858224869,0.006528611294925213
19,0.038221855,0.0055188332475593375,0.000100000005,0.047558654099702835,0.012088209390640259
20,0.037390944,0.005512834408845024,0.000100000005,0.047558654099702835,0.009001029655337334
21,0.037944883,0.005483014723178984,0.000100000005,0.047558654099702835,0.004943867214024067
22,0.037529428,0.005378377123403995,0.000100000005,0.047558654099702835,0.005630738101899624
23,0.037113972,0.005345049244619307,0.000100000005,0.04882688820362091,0.010461095720529556
24,0.037390944,0.005294948979548511,0.000100000005,0.04882688820362091,0.005421816371381283
25,0.037390944,0.00530168735796864,0.000100000005,0.0494610033929348,0.011130869388580322
26,0.037113972,0.005263321877767642,0.000100000005,0.048192769289016724,0.0031421519815921783
27,0.03725246,0.005301119858698769,0.000100000005,0.048192769289016724,0.003620144911110401
28,0.037390944,0.005170607602159525,0.000100000005,0.048192769289016724,0.011591056361794472
29,0.03725246,0.005245967307823828,0.000100000005,0.047558654099702835,0.002786637283861637
30,0.03725246,0.005135430868757868,0.000100000005,0.047558654099702835,0.0033052857033908367
31,0.03725246,0.005096749774576433,0.000100000005,0.047558654099702835,0.006454012356698513
32,0.037529428,0.005102227235898033,0.000100000005,0.047558654099702835,0.003969306126236916
33,0.037529428,0.005179401703885403,0.000100000005,0.047558654099702835,0.0034249003510922194
34,0.037390944,0.005046815223370989,0.000100000005,0.047558654099702835,0.01748909242451191
35,0.037390944,0.005066516485343548,1.0000001e-05,0.04882688820362091,0.0030670426785945892
36,0.037390944,0.005028540174872882,1.0000001e-05,0.047558654099702835,0.0028687696903944016
37,0.037529428,0.005038267295893239,1.0000001e-05,0.04882688820362091,0.01076597161591053
38,0.03725246,0.00502499226138167,1.0000001e-05,0.048192769289016724,0.0028406381607055664
39,0.038083367,0.005149314091701446,1.0000001e-05,0.047558654099702835,0.01742921955883503
40,0.03725246,0.004968710896698223,1.0000001e-06,0.047558654099702835,0.0026761572808027267
41,0.037390944,0.005034319893189374,1.0000001e-06,0.048192769289016724,0.002940446138381958
42,0.03766791,0.00495990613025838,1.0000001e-06,0.047558654099702835,0.007365650963038206
43,0.037390944,0.004945314497333662,1.0000001e-06,0.048192769289016724,0.0032199677079916
44,0.037390944,0.0050189981675953016,1.0000001e-06,0.048192769289016724,0.010812895372509956
45,0.03725246,0.005082225841844733,1.0000001e-06,0.047558654099702835,0.0032715636771172285
46,0.037390944,0.00496313823440551,1e-06,0.048192769289016724,0.01069792453199625
47,0.037390944,0.005071144037205598,1e-06,0.04882688820362091,0.0031209378503262997
48,0.03725246,0.004987974091829069,1e-06,0.047558654099702835,0.002777133136987686
49,0.037944883,0.005127198667661555,1e-06,0.047558654099702835,0.0029721809551119804
50,0.037529428,0.004996307598341299,1e-06,0.048192769289016724,0.00986500270664692
51,0.037113972,0.005017140286107515,1e-06,0.048192769289016724,0.002966982312500477
52,0.03725246,0.005006142260356881,1e-06,0.04882688820362091,0.0026666836347430944
53,0.03725246,0.004943255102261901,1e-06,0.048192769289016724,0.009701144881546497
54,0.03725246,0.004986709990035528,1e-06,0.047558654099702835,0.0028571831062436104
55,0.0378064,0.005066453811080976,1e-06,0.048192769289016724,0.00741711538285017
56,0.037113972,0.004960411830387753,1e-06,0.047558654099702835,0.01006830669939518
57,0.03725246,0.005005183586872172,1e-06,0.048192769289016724,0.0027827005833387375
58,0.037113972,0.005013089295176939,1e-06,0.047558654099702835,0.0026282700709998608
59,0.037529428,0.004968952036987262,1e-06,0.047558654099702835,0.0027964143082499504
60,0.037390944,0.005084168200712951,1e-06,0.047558654099702835,0.003119977656751871
