epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.0,0.12182860169559717,0.001,0.0,0.10241545736789703
1,0.0,0.09964753175154328,0.001,0.0,0.0989501029253006
2,0.0,0.09472704585641623,0.001,0.0,0.09607861936092377
3,0.00078125,0.08666022541001439,0.001,0.0,0.09052535146474838
4,0.00078125,0.081300079356879,0.001,0.0,0.08831636607646942
5,0.00078125,0.07601378159597516,0.001,0.0,0.0810423493385315
6,0.00078125,0.07085059490054846,0.001,0.0,0.07494689524173737
7,0.00078125,0.0660684509202838,0.001,0.0,0.06648871302604675
8,0.00078125,0.06150454399175942,0.001,0.0,0.07031998038291931
9,0.00078125,0.05793673871085048,0.001,0.0,0.06329448521137238
10,0.00078125,0.05387703608721495,0.001,0.0,0.05650800094008446
11,0.00078125,0.050232840003445745,0.001,0.0,0.055612124502658844
12,0.00078125,0.04693291406147182,0.001,0.0,0.050141338258981705
13,0.00078125,0.04377197823487222,0.001,0.0,0.045733604580163956
14,0.00078125,0.04089448042213917,0.001,0.0,0.04284591227769852
15,0.00078125,0.038188542472198606,0.001,0.0,0.041346125304698944
16,0.00078125,0.03577081696130335,0.001,0.0,0.037078894674777985
17,0.00078125,0.03366182325407863,0.001,0.0,0.036557067185640335
18,0.00078125,0.031034304993227124,0.001,0.0,0.032037921249866486
19,0.00078125,0.02919816179201007,0.001,0.0,0.030888516455888748
20,0.00078125,0.027204351383261383,0.001,0.0,0.028224479407072067
21,0.00078125,0.025745116639882326,0.001,0.0,0.02866932936012745
22,0.00078125,0.024163915193639696,0.001,0.0,0.0259378831833601
23,0.0,0.022790859453380108,0.001,0.0,0.026028094813227654
24,0.00078125,0.021094951662234962,0.001,0.0,0.024232596158981323
25,0.00078125,0.019695028197020292,0.001,0.0,0.021906990557909012
26,0.00078125,0.018340149195864797,0.001,0.0,0.020892739295959473
27,0.00078125,0.01736486644949764,0.001,0.0,0.020740460604429245
28,0.00078125,0.01649383275071159,0.001,0.0,0.01946294493973255
29,0.00078125,0.015545209462288767,0.001,0.0,0.021869653835892677
30,0.00078125,0.014546413673087955,0.001,0.0,0.02165050432085991
31,0.00078125,0.014082520152442157,0.001,0.0,0.0219865795224905
32,0.00078125,0.01290517020970583,0.001,0.0,0.01662990264594555
33,0.00078125,0.012282530311495066,0.001,0.0,0.019691437482833862
34,0.00078125,0.011585256434045732,0.001,0.0,0.01895122602581978
35,0.00078125,0.010987958405166864,0.001,0.0,0.0198393315076828
36,0.00078125,0.010539244569372386,0.001,0.0,0.013907126151025295
37,0.00078125,0.00999362935544923,0.001,0.0,0.021066755056381226
38,0.00078125,0.009470007731579244,0.001,0.0,0.020701751112937927
39,0.00078125,0.009053790126927197,0.001,0.0,0.02236253023147583
40,0.00078125,0.008665947942063212,0.001,0.0,0.014463795349001884
41,0.00078125,0.008405414497246966,0.001,0.0,0.01736338622868061
42,0.00078125,0.008034826401853934,0.000100000005,0.0,0.018121104687452316
43,0.00078125,0.007816877478035167,0.000100000005,0.0,0.017849575728178024
44,0.00078125,0.007823625317541882,0.000100000005,0.0,0.018841875717043877
45,0.00078125,0.007737707230262458,0.000100000005,0.0,0.018423881381750107
46,0.00078125,0.007635234127519652,0.000100000005,0.0,0.016548437997698784
47,0.00078125,0.007659438822884113,1.0000001e-05,0.0,0.016407962888479233
48,0.00078125,0.007690287835430354,1.0000001e-05,0.0,0.018153341487050056
49,0.00078125,0.007633371977135539,1.0000001e-05,0.0,0.016317006200551987
50,0.00078125,0.00782928298576735,1.0000001e-05,0.0,0.016047991812229156
51,0.00078125,0.007655281049665064,1.0000001e-05,0.0,0.017310459166765213
52,0.00078125,0.007568712288048118,1.0000001e-06,0.0,0.016530433669686317
53,0.00078125,0.007594271475682035,1.0000001e-06,0.0,0.014936923049390316
54,0.00078125,0.007606213097460568,1.0000001e-06,0.0,0.01468936912715435
55,0.00078125,0.007629689731402323,1.0000001e-06,0.0,0.013786344788968563
56,0.00078125,0.007618523930432275,1.0000001e-06,0.0,0.013872222974896431
57,0.00078125,0.007561071775853634,1.0000001e-06,0.0,0.016922730952501297
58,0.00078125,0.007609355176100507,1.0000001e-06,0.0,0.01287606917321682
59,0.00078125,0.0075968401215504855,1.0000001e-06,0.0,0.012678835541009903
60,0.00078125,0.007609374268213287,1.0000001e-06,0.0,0.013904884457588196
61,0.00078125,0.007656947593204677,1.0000001e-06,0.0,0.013619077391922474
62,0.00078125,0.007750116084935144,1.0000001e-06,0.0,0.012456213124096394
63,0.00078125,0.007573553506517783,1.0000001e-06,0.0,0.011974937282502651
64,0.00078125,0.007615328300744295,1.0000001e-06,0.0,0.012734671123325825
65,0.00078125,0.0075715188577305526,1.0000001e-06,0.0,0.011742275208234787
66,0.00078125,0.007616803050041199,1.0000001e-06,0.0,0.011690743267536163
67,0.00078125,0.007621259544976056,1.0000001e-06,0.0,0.013369463384151459
68,0.00078125,0.007618717441800982,1.0000001e-06,0.0,0.013251191936433315
69,0.00078125,0.007567612949060276,1.0000001e-06,0.0,0.012839661911129951
70,0.00078125,0.007594345661345869,1.0000001e-06,0.0,0.011817637830972672
71,0.00078125,0.007687351549975574,1e-06,0.0,0.012756711803376675
72,0.00078125,0.007624891528394073,1e-06,0.0,0.012229867279529572
73,0.00078125,0.0075947501754853874,1e-06,0.0,0.012986168265342712
74,0.00078125,0.007661681331228465,1e-06,0.0,0.011309264227747917
75,0.00078125,0.0076142853940837085,1e-06,0.0,0.011318035423755646
76,0.00078125,0.007612655957927927,1e-06,0.0,0.012170050293207169
77,0.00078125,0.00760711805196479,1e-06,0.0,0.01470407098531723
78,0.00078125,0.007608337124111131,1e-06,0.0,0.012140953913331032
79,0.00078125,0.007570566318463534,1e-06,0.0,0.012115389108657837
80,0.00078125,0.007612610206706449,1e-06,0.0,0.01335197314620018
81,0.00078125,0.007613924361066893,1e-06,0.0,0.01129552349448204
82,0.00078125,0.007569979032268748,1e-06,0.0,0.012390442192554474
83,0.00078125,0.0075832438305951655,1e-06,0.0,0.011275331489741802
84,0.00078125,0.007615272654220462,1e-06,0.0,0.011200597509741783
85,0.00078125,0.007667120109545067,1e-06,0.0,0.011518322862684727
86,0.00078125,0.007601773861097172,1e-06,0.0,0.01289672963321209
87,0.00078125,0.007559220161056146,1e-06,0.0,0.012541493400931358
88,0.00078125,0.007694943138631061,1e-06,0.0,0.011213723570108414
89,0.00078125,0.007596449868287891,1e-06,0.0,0.012913953512907028
90,0.00078125,0.007556909113191068,1e-06,0.0,0.011235006153583527
91,0.00078125,0.007591272675199434,1e-06,0.0,0.01159736979752779
92,0.00078125,0.0076251129794400185,1e-06,0.0,0.011195147410035133
93,0.00078125,0.007580104080261663,1e-06,0.0,0.011275753378868103
94,0.00078125,0.007620468124514446,1e-06,0.0,0.012028549797832966
95,0.00078125,0.007636042369995266,1e-06,0.0,0.01208098791539669
96,0.00078125,0.007562198443338275,1e-06,0.0,0.01121750008314848
97,0.00078125,0.007658442424144596,1e-06,0.0,0.0125056691467762
98,0.00078125,0.0076211318373680115,1e-06,0.0,0.012066714465618134
99,0.00078125,0.007576386939035729,1e-06,0.0,0.011259247548878193
