epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.00078125,0.18545949924737215,0.001,0.0,0.9356839656829834
1,0.0015625,0.13849052134901285,0.001,0.0,0.784874439239502
2,0.00078125,0.12043039686977863,0.001,0.0,0.2123894840478897
3,0.00078125,0.10969552956521511,0.001,0.0,0.10832566767930984
4,0.00078125,0.10207425989210606,0.001,0.0,0.14938122034072876
5,0.00078125,0.09250402031466365,0.001,0.0,0.08343085646629333
6,0.00078125,0.08608322963118553,0.001,0.0,0.13322022557258606
7,0.00078125,0.08080959413200617,0.001,0.0,0.10355480015277863
8,0.00078125,0.07670202711597085,0.001,0.0,0.07216142117977142
9,0.00078125,0.07158204913139343,0.001,0.0,0.06756973266601562
10,0.00078125,0.06695326929911971,0.001,0.0,0.0648231953382492
11,0.00078125,0.06279932358302176,0.001,0.0,0.06337074935436249
12,0.00078125,0.059642694890499115,0.001,0.0,0.06202821806073189
13,0.00078125,0.057002210058271885,0.001,0.0,0.15571606159210205
14,0.00078125,0.052395978244021535,0.001,0.0,0.07391690462827682
15,0.00078125,0.049503718269988894,0.001,0.0,0.0722239688038826
16,0.00078125,0.04630952817387879,0.001,0.0,0.04630544036626816
17,0.00078125,0.04360562935471535,0.001,0.0,0.04344784840941429
18,0.00078125,0.04130148608237505,0.001,0.0,0.04139500483870506
19,0.00078125,0.03914727526716888,0.001,0.0,0.040577542036771774
20,0.00078125,0.03671588725410402,0.001,0.0,0.037438590079545975
21,0.00078125,0.03449584380723536,0.001,0.0,0.03572172299027443
22,0.00078125,0.032339694327674806,0.001,0.0,0.03346036374568939
23,0.00078125,0.030694824527017772,0.001,0.0,0.0389607734978199
24,0.00078125,0.029828097904101014,0.001,0.0,0.038684818893671036
25,0.00078125,0.027471256209537387,0.001,0.0,0.03266138210892677
26,0.00078125,0.026665286626666784,0.001,0.0,0.09596537053585052
27,0.00078125,0.024544529616832733,0.001,0.0,0.040548622608184814
28,0.00078125,0.02302178426180035,0.001,0.0,0.03180818259716034
