epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.00044398403,0.7262400673038658,0.001,0.0,0.35861751437187195
1,0.00044398403,0.18935363405737385,0.001,0.0,0.15474340319633484
2,0.00044398403,0.07994196071535692,0.001,0.0,0.10460367053747177
3,0.00044398403,0.04520189941957079,0.001,0.0,0.07877077162265778
4,0.00044398403,0.028210688253928876,0.001,0.0,0.06744670867919922
5,0.00044398403,0.018550523899324323,0.001,0.0,0.050995614379644394
6,0.00044398403,0.012727510965504181,0.001,0.0,0.03632458299398422
7,0.00044398403,0.009285854261325693,0.001,0.0,0.023162750527262688
8,0.00044398403,0.0076904723784704315,0.001,0.0,0.017804335802793503
9,0.00044398403,0.006441596702768885,0.001,0.0,0.010897196829319
10,0.00044398403,0.00569493628652959,0.001,0.0,0.022916583344340324
11,0.00044398403,0.005264633308410987,0.001,0.0,0.06116942688822746
12,0.00044398403,0.004965548521314545,0.001,0.0,0.005298514850437641
13,0.00044398403,0.004714796167059705,0.001,0.0,0.014653175137937069
14,0.00044398403,0.004516289671133647,0.001,0.0,0.011047175154089928
15,0.00044398403,0.004270798229644525,0.001,0.0,0.01835763454437256
16,0.00044398403,0.004132759077581523,0.001,0.0,0.0507204495370388
17,0.00044398403,0.004084745122269653,0.001,0.0,0.03006141632795334
18,0.00044398403,0.0037721548705822094,0.000100000005,0.0,0.006387066561728716
19,0.00044398403,0.003710897026540733,0.000100000005,0.0,0.01782139576971531
20,0.00044398403,0.003660084535207214,0.000100000005,0.0,0.005111328326165676
21,0.00044398403,0.0036184734252720386,0.000100000005,0.0,0.00465428875759244
22,0.00044398403,0.0035568714655678847,0.000100000005,0.0,0.03809085115790367
23,0.00044398403,0.003597150647734431,0.000100000005,0.0,0.011347726918756962
24,0.00044398403,0.003546203063779521,0.000100000005,0.0,0.031424619257450104
25,0.00044398403,0.003582409880091918,0.000100000005,0.0,0.004779469687491655
26,0.00044398403,0.003482932877866016,0.000100000005,0.0,0.010060424916446209
27,0.00044398403,0.0035197524589368665,1.0000001e-05,0.0,0.006680809892714024
28,0.00044398403,0.0034935012668499657,1.0000001e-05,0.0,0.008673585951328278
29,0.00044398403,0.0034438304217724964,1.0000001e-05,0.0,0.005332737695425749
30,0.00044398403,0.0034310204624573046,1.0000001e-05,0.0,0.004517396446317434
31,0.00044398403,0.0034688759365001285,1.0000001e-05,0.0,0.006040999200195074
32,0.00044398403,0.0034570041374870756,1.0000001e-05,0.0,0.004067233297973871
33,0.00044398403,0.0034228186631553815,1.0000001e-05,0.0,0.0053372797556221485
34,0.00044398403,0.0034461372676466047,1.0000001e-05,0.0,0.009443756192922592
35,0.00044398403,0.0034449889094451034,1.0000001e-05,0.0,0.0038783163763582706
36,0.00044398403,0.003448239201144583,1.0000001e-05,0.0,0.005499755032360554
37,0.00044398403,0.0034339753536229162,1.0000001e-05,0.0,0.007338624447584152
38,0.00044398403,0.0034141545986820913,1.0000001e-05,0.0,0.00522471172735095
39,0.00044398403,0.0034504493206054315,1.0000001e-05,0.0,0.008851288817822933
40,0.00044398403,0.0034054438396217837,1.0000001e-05,0.0,0.004312943667173386
41,0.00044398403,0.0034448590220605164,1.0000001e-06,0.0,0.004555475898087025
42,0.00044398403,0.003383539392259614,1.0000001e-06,0.0,0.005171487107872963
43,0.00044398403,0.003396950357047648,1.0000001e-06,0.0,0.004124604631215334
44,0.00044398403,0.003416248722986757,1.0000001e-06,0.0,0.004364820662885904
45,0.00044398403,0.003422709007950864,1.0000001e-06,0.0,0.005000995472073555
46,0.00044398403,0.0034067485262051053,1e-06,0.0,0.004733001813292503
47,0.00044398403,0.0033991409347917155,1e-06,0.0,0.005220931489020586
48,0.00044398403,0.003409071143010053,1e-06,0.0,0.005712402984499931
49,0.00044398403,0.00343651061973952,1e-06,0.0,0.00551062636077404
50,0.00044398403,0.003469009372544871,1e-06,0.0,0.004410533234477043
51,0.00044398403,0.003412882709104953,1e-06,0.0,0.005266072694212198
52,0.00044398403,0.0034348448476186773,1e-06,0.0,0.004400710575282574
53,0.00044398403,0.0034282273323885328,1e-06,0.0,0.005086643621325493
54,0.00044398403,0.00342476062326767,1e-06,0.0,0.004890048410743475
55,0.00044398403,0.003397686270483095,1e-06,0.0,0.005032723769545555
56,0.00044398403,0.003407540806066031,1e-06,0.0,0.005292326677590609
57,0.00044398403,0.0034017936037532216,1e-06,0.0,0.004777685739099979
58,0.00044398403,0.003421649451892095,1e-06,0.0,0.004557535983622074
59,0.00044398403,0.0034672988755307323,1e-06,0.0,0.004246235825121403
60,0.00044398403,0.003409037136355008,1e-06,0.0,0.005818373989313841
61,0.00044398403,0.0034223826998181044,1e-06,0.0,0.004041079897433519
62,0.00044398403,0.0034059750092826015,1e-06,0.0,0.005064069759100676
63,0.00044398403,0.0034437858868904157,1e-06,0.0,0.0041551776230335236
64,0.00044398403,0.003456878061031644,1e-06,0.0,0.005354180000722408
65,0.00044398403,0.003382792072798843,1e-06,0.0,0.004633230622857809
66,0.0004933156,0.0034213222900469757,1e-06,0.0,0.00455211428925395
67,0.00044398403,0.0033927317200249984,1e-06,0.0,0.004321964457631111
68,0.00044398403,0.003408240884992069,1e-06,0.0,0.005882691126316786
69,0.00044398403,0.0033932681136561193,1e-06,0.0,0.0057212477549910545
70,0.0004933156,0.0034131805289365435,1e-06,0.0,0.004570409189909697
71,0.00044398403,0.0034126875327964283,1e-06,0.0,0.005444166716188192
72,0.00044398403,0.0034153382026258557,1e-06,0.0,0.00564993591979146
73,0.00044398403,0.00347041462858518,1e-06,0.0,0.0050063664093613625
74,0.00044398403,0.0034337947305677265,1e-06,0.0,0.005072795320302248
75,0.00044398403,0.0033705877916266522,1e-06,0.0,0.0049102697521448135
76,0.00044398403,0.0034143236283769554,1e-06,0.0,0.004786736331880093
77,0.00044398403,0.003344144739060738,1e-06,0.0,0.0050421543419361115
78,0.0004933156,0.0034496460548848256,1e-06,0.0,0.004640845116227865
79,0.00044398403,0.0034087113286743217,1e-06,0.0,0.004865959286689758
80,0.00044398403,0.0034014618040287287,1e-06,0.0,0.005643557757139206
81,0.00044398403,0.0034422148099361822,1e-06,0.0,0.004295153543353081
82,0.00044398403,0.0033917219522569715,1e-06,0.0,0.004531609360128641
83,0.00044398403,0.0033841599929735236,1e-06,0.0,0.0050760493613779545
84,0.00044398403,0.003390762103914187,1e-06,0.0,0.005012089852243662
85,0.00044398403,0.0034197511087203846,1e-06,0.0,0.005045379512012005
86,0.00044398403,0.003424648567498929,1e-06,0.0,0.005613727029412985
87,0.00044398403,0.0033917653096047625,1e-06,0.0,0.005436934530735016
88,0.00044398403,0.003403188923009853,1e-06,0.0,0.005999587941914797
89,0.00044398403,0.003388964025111034,1e-06,0.0,0.004599744454026222
90,0.0004933156,0.0033975507122004167,1e-06,0.0,0.005404839292168617
91,0.00044398403,0.0033994768478575795,1e-06,0.0,0.005486045964062214
92,0.00044398403,0.0034340152104824096,1e-06,0.0,0.004063832573592663
93,0.00044398403,0.003377069644201761,1e-06,0.0,0.00453212670981884
94,0.00044398403,0.0034159562368502564,1e-06,0.0,0.004815115127712488
95,0.00044398403,0.0033623776264788434,1e-06,0.0,0.004996472503989935
96,0.00044398403,0.0033634621248548402,1e-06,0.0,0.005128064192831516
97,0.00044398403,0.0033954141779278203,1e-06,0.0,0.0057501886039972305
98,0.00044398403,0.0033570462570193856,1e-06,0.0,0.0049236975610256195
99,0.00044398403,0.0033964011202641258,1e-06,0.0,0.004782296717166901
