epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.000343112,0.7201371860915217,0.001,0.0,0.4140979051589966
1,0.000343112,0.19040958189416204,0.001,0.0,0.2156437635421753
2,0.000343112,0.08109781227406414,0.001,0.0,0.1579224020242691
3,0.000343112,0.046149233420347345,0.001,0.0,0.14148397743701935
4,0.000343112,0.0286610120072447,0.001,0.0,0.1471700668334961
5,0.000343112,0.018960009414659834,0.001,0.0,0.1515199840068817
6,0.000343112,0.013056191647874898,0.001,0.0,0.13005410134792328
7,0.000343112,0.009980332224105281,0.001,0.0,0.1434975415468216
8,0.000343112,0.007524168332931639,0.001,0.0,0.0579829141497612
9,0.000343112,0.006390109845576273,0.001,0.0,0.016229350119829178
10,0.000343112,0.005341109300524682,0.001,0.0,0.036010321229696274
11,0.000343112,0.0050336852744649885,0.001,0.0,0.03114926815032959
12,0.000343112,0.004825757281191048,0.001,0.0,0.10108737647533417
13,0.000343112,0.004395131631914912,0.001,0.0,0.16510838270187378
14,0.000343112,0.004223087336868048,0.001,0.0,0.04254668205976486
15,0.000343112,0.0038666767094969407,0.000100000005,0.0,0.1379126012325287
16,0.000343112,0.00378113129208314,0.000100000005,0.0,0.1352691501379013
17,0.000343112,0.003699804996086777,0.000100000005,0.0,0.06356681883335114
18,0.000343112,0.0037252476556633397,0.000100000005,0.0,0.07485327124595642
19,0.000343112,0.003653126779472691,0.000100000005,0.0,0.11501170694828033
20,0.000343112,0.0035701825727719344,1.0000001e-05,0.0,0.12787574529647827
21,0.000343112,0.0035075139034882017,1.0000001e-05,0.0,0.08820349723100662
22,0.000343112,0.0035067840757640615,1.0000001e-05,0.0,0.0865781158208847
23,0.000343112,0.003332098485666445,1.0000001e-05,0.0,0.08954426646232605
24,0.000343112,0.003602623621044659,1.0000001e-05,0.0,0.08843028545379639
25,0.000343112,0.003585586947892075,1.0000001e-06,0.0,0.07848534733057022
26,0.000343112,0.0034219425696151696,1.0000001e-06,0.0,0.08715970814228058
27,0.000343112,0.0034844047582611956,1.0000001e-06,0.0,0.08015356957912445
28,0.000343112,0.0033407187485403715,1.0000001e-06,0.0,0.07072745263576508
29,0.000343112,0.0035184820466300196,1.0000001e-06,0.0,0.08669157326221466
30,0.000343112,0.0034072546518525517,1e-06,0.0,0.08635784685611725
31,0.000343112,0.0034509130362849467,1e-06,0.0,0.08316563814878464
32,0.000343112,0.0034582198185353786,1e-06,0.0,0.08962692320346832
33,0.000343112,0.003316574518558109,1e-06,0.0,0.07943455874919891
34,0.000343112,0.0034661977150445356,1e-06,0.0,0.08597248047590256
35,0.000343112,0.0033918885198346844,1e-06,0.0,0.0722065418958664
36,0.000343112,0.003454307123654704,1e-06,0.0,0.0713629350066185
37,0.000343112,0.0034769164376902855,1e-06,0.0,0.08137020468711853
38,0.000343112,0.0034584472967504427,1e-06,0.0,0.07744643837213516
39,0.000343112,0.0034473772835114905,1e-06,0.0,0.08614200353622437
40,0.000343112,0.0032839930760834753,1e-06,0.0,0.08995836973190308
41,0.000343112,0.003328365715349029,1e-06,0.0,0.08477897942066193
42,0.000343112,0.0033715684930312223,1e-06,0.0,0.07977408170700073
43,0.000343112,0.0032540004962691286,1e-06,0.0,0.09144376218318939
44,0.000343112,0.003339438685804777,1e-06,0.0,0.07724348455667496
45,0.000343112,0.00340020557298143,1e-06,0.0,0.0848948210477829
46,0.000343112,0.0035439017897835753,1e-06,0.0,0.08215818554162979
47,0.000343112,0.0034201084957297505,1e-06,0.0,0.07953882217407227
48,0.000343112,0.0034373527895873307,1e-06,0.0,0.0838903859257698
49,0.000343112,0.003357681780304203,1e-06,0.0,0.08914269506931305
50,0.000343112,0.0034380017795824797,1e-06,0.0,0.07365287840366364
51,0.000343112,0.0032972164355732246,1e-06,0.0,0.08156676590442657
52,0.000343112,0.0033539689183449267,1e-06,0.0,0.06603564321994781
53,0.000343112,0.0034665960668661126,1e-06,0.0,0.07972323894500732
54,0.000343112,0.0033569715826119156,1e-06,0.0,0.07849796116352081
55,0.000343112,0.003348691124019438,1e-06,0.0,0.0890129953622818
56,0.000343112,0.0035278534853895164,1e-06,0.0,0.09290476143360138
57,0.000343112,0.003345643057776936,1e-06,0.0,0.0807071328163147
58,0.000343112,0.0034460568821978294,1e-06,0.0,0.07046911120414734
59,0.000343112,0.003434877909570076,1e-06,0.0,0.08389101922512054
